0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
577271bcedc2cb3880c2c7fd,Homage to Delacroix,homage-to-delacroix-1864,henri-fantin-latour,Fantin-Latour Henri ,57726d83edc2cb3880b48758,1864.0,"['57726b52edc2cb3880ad7828', '57726b4eedc2cb3880ad6ee0', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['portrait'],['Realism'],"['oil', 'canvas']",250.0,160.0,,"[""Musée d'Orsay, Paris, France""]",[],,785,https://uploads5.wikiart.org/images/henri-fantin-latour/homage-to-delacroix-1864.jpg,498
57727202edc2cb3880c38bec,The Man of Sorrows in the Arms of the Virgin,the-man-of-sorrows-in-the-arms-of-the-virgin-1475,hans-memling,Memling Hans,57726d83edc2cb3880b48822,1475.0,"['57726b52edc2cb3880ad7770', '57726b4eedc2cb3880ad6ef8', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6ff8']",,,,['religious painting'],['Northern Renaissance'],"['oil', 'panel']",37.9,53.3,,"['Capilla Real de Granada, Granada, Spain']","['Barechested', 'Chest', 'Male', 'Human', 'Flesh', 'Human body', 'Facial hair']",,834,https://uploads3.wikiart.org/images/hans-memling/the-man-of-sorrows-in-the-arms-of-the-virgin-1475.jpg!HD.jpg,1200
57727e0aedc2cb3880e9a957,Pentecost,pentecast-1909,emil-nolde,Nolde Emil,57726d99edc2cb3880b4b636,1909.0,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6ef8', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['religious painting'],['Expressionism'],"['oil', 'canvas']",107.0,87.0,,"['Alte Nationalgalerie, Berlin, Germany']","['Christianity', 'saints-and-apostles', 'Jesus-Christ']",,640,https://uploads4.wikiart.org/images/emil-nolde/pentecast-1909.jpg,520
57726e34edc2cb3880b62370,Salvator Mundi,salvator-mundi,correggio,Correggio,57726d7bedc2cb3880b47aec,1515.0,"['57726b51edc2cb3880ad75e0', '57726b4eedc2cb3880ad6ef8', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6ff8']",,,,['religious painting'],['High Renaissance'],"['oil', 'panel']",,,,[],"['Salvator-Mundi', 'Saviour-of-the-World', 'Lady']",,704,https://uploads7.wikiart.org/00380/images/correggio/b2b04e100edee70723fd7c176d4405c8.jpg,891
577274efedc2cb3880ccf20d,Beata Beatrix,beata-beatrix-1880,dante-gabriel-rossetti,Rossetti Dante Gabriel,57726d85edc2cb3880b48e32,1870.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e90', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70', '57726b4eedc2cb3880ad6ee0']",,,,"['literary painting', 'portrait']",['Romanticism'],"['oil', 'canvas']",66.0,86.0,,"['Scottish National Gallery, Edinburgh, UK', 'Tate Britain, London, UK']","['female-portraits', 'Lady']","[i]Beata Beatrix[/i] (ca. 1864-1870) depicts a scene from the poem [i]La Vita Nouva[/i] (New Life) by Italian poet Dante Alighieri. Rossetti’s fascination with Dante began in the mid-1840s. A few years later, Rossetti translated [i]La Vita Nouva[/i], which appeared in 1864 as part of his publication [i]The Early Italian Poets[/i]. Before painting [i]Beata Beatrix[/i], Rossetti already created numerous illustrations inspired by Dante’s poem, like [url href=https://www.wikiart.org/en/dante-gabriel-rossetti/the-meeting-of-dante-and-beatrice-in-paradise-1854][i]The Meeting of Dante and Beatrice in Paradise[/i][/url] (c.1854) and Dante`s [url href=https://www.wikiart.org/en/dante-gabriel-rossetti/dante-s-vision-of-rachel-and-leah-1855][i]Vision of Rachel and Leah[/i][/url] (c.1855).

In [i]Beata Beatrix[/i], the artist created a parallel between the Italian poet Dante’s sorrow at the death of his beloved Beatrice, and his own biography, the death of his wife Elizabeth Siddal in 1862. Siddal died of an overdose of laudanum, and her death was most likely a suicide. Rossetti painted Siddal as Beatrice: he depicted her not in the moment of death, but in a state that he described as a “[i]sudden spiritual transfiguration[/i].” The portrait of Beatrice has a mystical and transcendental quality: she is pale and ghostly, but also sensual and ethereal. The red dove acts like a messenger, bringing her a poppy flower, an instrument of death. Unlike the white dove, a symbol of purity, the red dove can be interpreted as a symbol of passion. The poppy holds several meanings: it is a symbol of passion, but also sleep and death. The flower is also a reference to Siddal’s overdose from laudanum, a drug that contains opium, which is made from the poppy flower.

The backdrop represents the city of Florence, the setting of Dante’s story, and the bridge refers to Ponte Vecchio, a landmark of the city. In one of his letters, Rossetti discussed the role of the city in the painting: “[i]You will remember how much Dante dwells on the desolation of the city in connection with the incident of her death, and for his reason, I have introduced it, as my background, and made the figure of Dante and love passing through the street and gazing ominously on one another, conscious of the event[/i]”. The figure of Love is portrayed as an angel holding in her hand a flickering flame signifying Beatrice’s life. The frame designed by Rossetti also references the city of Florence. He includes the date of Beatrice’s death and a phrase from [i]Lamentations 1:1[/i] that Dante quotes in [i]La Vita Nuova[/i]: ‘[i]Quomodo sedet sola civitas[/i]’ which means  ‘how lonely the city stands’, referring to the mourning of Beatrice throughout Florence.

Generally, [i]Beata Beatrix[/i] is understood as a commemorative painting, the artist’s expression of grief, and a tribute to his late wife. Rossetti worked on the oil painting for several years after Siddal’s death, but he had created other renditions of the artwork before Siddal’s death. Throughout his career, Rossetti often created several versions or replicas of his paintings. [i]Beata Beatrix[/i] was the first oil version of the image, and in 1889, it became a part of the Tate Britain collection. Although reluctant at first, Rossetti painted a second oil version for his patron William Graham, [url href=https://www.wikiart.org/en/dante-gabriel-rossetti/beata-beatrix-1872][i]Beata Beatrix[/i][/url] (c.1872), which is now part of the collection of the Art Institute of Chicago. For this version, Rossetti added a predella – a painted panel at the bottom of the frame, which depicts the reunion of Beatrice and Dante in paradise. The additional frame provides a happy ending to the medieval love story, and perhaps reflects Rossetti’s new outlook on his grief.",811,https://uploads2.wikiart.org/images/dante-gabriel-rossetti/beata-beatrix-1880.jpg,1046
57727f49edc2cb3880ed87b0,An Angler,an-angler-1925,tarsila-do-amaral,Amaral Tarsila do,57726d9eedc2cb3880b4bdef,1925.0,"['57726b52edc2cb3880ad76d0', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae733e']",,"{'id': '57726d9eedc2cb3880b4bdf3', 'title': 'Pau-Brasil'}",,['genre painting'],['Naïve Art (Primitivism)'],['oil'],75.0,66.0,,"['Hermitage Museum, Saint Petersburg, Russia']","['Majorelle blue', 'Plant']",,1438,https://uploads0.wikiart.org/images/tarsila-do-amaral/an-angler-1925.jpg!HD.jpg,1200
577278b2edc2cb3880d8b7ec,Apollo and the Muses on Mount Helicon,apollo-and-the-muses-on-mount-helicon-1680,claude-lorrain,Lorrain Claude,57726d8aedc2cb3880b49949,1680.0,"['57726b51edc2cb3880ad74f0', '57726b4eedc2cb3880ad6eb0', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['mythological painting'],['Classicism'],"['oil', 'canvas']",99.7,136.5,,"['Museum of Fine Arts (MFA), Boston, MA, US']","['Greek-and-Roman-Mythology', 'muses', 'Apollo', 'mountains', 'Tree']",,932,https://uploads0.wikiart.org/images/claude-lorrain/apollo-and-the-muses-on-mount-helicon-1680.jpg,670
5772755eedc2cb3880ce0f82,The Embarkation for Cythera,the-embarkation-for-cythera-1717,antoine-watteau,Watteau Antoine,57726d85edc2cb3880b48ef1,1717.0,"['57726b52edc2cb3880ad7840', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['genre painting'],['Rococo'],"['oil', 'canvas']",194.0,129.0,,"['Louvre, Paris, France']","['pastoral-scenes', 'leisure-and-sleep']",,1754,https://uploads8.wikiart.org/images/antoine-watteau/not_detected_229435-1717.jpg!HD.jpg,1200
57727030edc2cb3880bd14b8,Portrait of a Young Man,portrait-of-a-young-man-1425,masaccio,Masaccio,57726d81edc2cb3880b483bc,1425.0,"['57726b51edc2cb3880ad7570', '57726b4eedc2cb3880ad6ee0', '57726bcdedc2cb3880ae7496']",,,,['portrait'],['Early Renaissance'],['wood'],,,,[],"['male-portraits', 'Italian people']",,548,https://uploads7.wikiart.org/images/masaccio/portrait-of-a-young-man-1425.jpg,800
57727027edc2cb3880bd063a,The Adoration of the Magi,the-adoration-of-the-magi-1473,pietro-perugino,Perugino Pietro ,57726d80edc2cb3880b48388,1473.0,"['57726b51edc2cb3880ad7570', '57726b4eedc2cb3880ad6ef8', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['religious painting'],['Early Renaissance'],"['oil', 'canvas']",241.0,180.0,,"['National Gallery of Umbria (Palazzo dei Priori), Perugia, Italy']","['Christianity', 'saints-and-apostles']",,877,https://uploads5.wikiart.org/images/pietro-perugino/the-adoration-of-the-magi-1473.jpg!HD.jpg,1200
577279a6edc2cb3880dbe900,Venetian Capriccio,venetian-capriccio-1780,francesco-guardi,Guardi Francesco,57726d8cedc2cb3880b49e36,1780.0,"['57726b51edc2cb3880ad74c8', '57726b4eedc2cb3880ad6e20', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6ff8']",,,,['capriccio'],['Baroque'],"['oil', 'panel']",23.0,16.0,,['Private Collection'],"['Venice', 'Ruins']",,623,https://uploads1.wikiart.org/images/francesco-guardi/venetian-capriccio-1780.jpg,450
577271acedc2cb3880c25325,The Port of Le Havre,the-port-of-le-havre-1903,camille-pissarro,Pissarro Camille ,57726d82edc2cb3880b48740,1903.0,"['57726b51edc2cb3880ad7600', '57726b4eedc2cb3880ad6e30', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['cityscape'],['Impressionism'],"['oil', 'canvas']",81.0,50.0,,['Private Collection'],"['moles-and-embankments', 'Normandy', 'Vehicle', 'Boat']",,1280,https://uploads3.wikiart.org/images/camille-pissarro/the-port-of-le-havre-1903.jpg,925
57726f20edc2cb3880b964f7,First Cuckoo of the Year at Tsukudajima,first-cuckoo-of-the-year-at-tsukudajima,hiroshige,Hiroshige,57726d7eedc2cb3880b47fec,,"['57726b53edc2cb3880ad7918', '57726b4eedc2cb3880ad6e88']",,,,['landscape'],['Ukiyo-e'],[],,,,[],"['birds', 'boats-and-ships', 'cuckoo']",,800,https://uploads1.wikiart.org/images/hiroshige/first-cuckoo-of-the-year-at-tsukudajima.jpg,556
577275ceedc2cb3880cf64ee,Hollyhock Pink with Pedernal,hollyhock-pink-with-pedernal,georgia-o-keeffe,O'Keeffe Georgia,57726d86edc2cb3880b49037,1937.0,"['57726b52edc2cb3880ad77f8', '57726b4eedc2cb3880ad6e50']",,,,['flower painting'],['Precisionism'],[],,,,[],"['flowers-and-plants', 'Petal', 'Sky', 'Flower', 'Plant']",,1229,https://uploads6.wikiart.org/images/georgia-o-keeffe/hollyhock-pink-with-pedernal.jpg,1024
5772798eedc2cb3880dbc4fc,The Annunciation,the-annunciation,lorenzo-lotto,Lotto Lorenzo,57726d8cedc2cb3880b49da8,1534.0,"['57726b51edc2cb3880ad75e0', '57726b4eedc2cb3880ad6ef8', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",Italy,,,['religious painting'],['High Renaissance'],"['oil', 'canvas']",166.0,114.0,,"['Villa Colloredo Mels Museum, Recanati, Italy']","['Christianity', 'Annunciation', 'Virgin-Mary', 'angels-and-archangels', 'Archangel-Gabriel', 'cats']",,849,https://uploads7.wikiart.org/images/lorenzo-lotto/the-annunciation.jpg!HD.jpg,1200
577279e3edc2cb3880dca1ef,Early spring. Illustration to a poem by Rainer Maria Rilke.,early-spring-illustration-to-a-poem-by-rainer-maria-rilke-1901-1,koloman-moser,Moser Koloman,57726d8dedc2cb3880b49fc4,1901.0,"['57726b51edc2cb3880ad74b0', '57726b4eedc2cb3880ad6e70']",Austria,,,['illustration'],['Art Nouveau (Modern)'],[],,,,[],"['characters-and-emotions', 'Orange', 'Pattern']",,1112,https://uploads1.wikiart.org/images/koloman-moser/early-spring-illustration-to-a-poem-by-rainer-maria-rilke-1901-1.jpg!HD.jpg,1200
57727873edc2cb3880d802e5,Where the Railroad Leaves the Sea,where-the-railroad-leaves-the-sea,r-b-kitaj,Kitaj R. B.,57726d8aedc2cb3880b4988b,1964.0,"['57726b52edc2cb3880ad77d0', '57726b4eedc2cb3880ad6eb8', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['nude painting (nu)'],['Pop Art'],"['oil', 'canvas']",,,,"['Museo Nacional Centro de Arte Reina Sofía (MNCARS), Madrid, Spain']","['female-nude', 'Train station', 'kissing']",,1385,https://uploads4.wikiart.org/images/r-b-kitaj/where-the-railroad-leaves-the-sea.jpg,1188
57726e38edc2cb3880b629be,John the Baptist (Reclining Baptist),john-the-baptist-reclining-baptist-1610,caravaggio,Caravaggio,57726d7cedc2cb3880b47b1a,1610.0,"['57726b51edc2cb3880ad74c8', '57726b4eedc2cb3880ad6ef8', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70', '57726b53edc2cb3880ad78e0']",,,,['religious painting'],"['Baroque', 'Tenebrism']","['oil', 'canvas']",159.0,124.0,,['Private Collection'],"['Christianity', 'saints-and-apostles', 'St. John the Baptist', 'Lady']","Believed to be his last painting, Caravaggio's ""John the Baptist Reclining"" is barely known by comparison to his other pieces. This is due to disputes that arose after Caravaggio's death regarding the attribution of the piece as a work of the great master. The painting was discovered in Argentina; it is now in a private collection in Munich. The reasons for thinking it may be by Caravaggio, apart from the style and subject matter, are as follows: in July 1610, following news of Caravaggio's death, the bishop of Caserta wrote to Cardinal Scipione Borghese that three paintings by the artist were in the Naples palazzo of the Marchesa of Caravaggio. They were two Saint Johns and a Magdalene. The paintings had been intended for Borghese and he instructed the Marchesa to look after them for him. Unfortunately for Borghese they were seized two days later by the head of the Knights of Malta in Naples, on the grounds that Caravaggio was a knight of the Order and all his possessions devolved on the Knights - which all involved must have known to be untrue, as Caravaggio had been expelled from the Order in 1608. The newly arrived Spanish Viceroy of Naples heard of the affair, but, believing the paintings were in Porto Ercole, wrote to the head of the Spanish garrison there telling him that the Knights had no right to them and that they should be returned to the Viceroy, ""in particular the painting of John the Baptist."" There is no certain knowledge of what happened to the various paintings after that point. Cardinal Borghese got the “Youth with a Ram”, but more than a year later. The other two paintings - the Magdalene and the second Baptist - disappeared, but it is possible, though unproven, that the Viceroy may have managed to secure the other Baptist. He would presumably have taken it back to Spain, and from there it could have made its way to South America. All this, however, is speculation - it needs to be pointed out that no-one knows the exact identity of the paintings involved.",956,https://uploads5.wikiart.org/images/caravaggio/john-the-baptist-1610(2).jpg,640
57726f0fedc2cb3880b94ae6,Portrait of a Kleptomaniac,portrait-of-a-kleptomaniac-1822,theodore-gericault,Gericault Theodore ,57726d7eedc2cb3880b47ec0,1822.0,"['57726b52edc2cb3880ad7828', '57726b4eedc2cb3880ad6ee0', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['portrait'],['Realism'],"['oil', 'canvas']",61.2,50.2,,"['Museum of Fine Arts, Ghent, Belgium']","['male-portraits', 'Chin', 'Forehead', 'Gentleman']",,475,https://uploads2.wikiart.org/images/theodore-gericault/portrait-of-a-kleptomaniac-1822.jpg,720
57727947edc2cb3880daa88f,Girl eating oysters,girl-eating-oysters-1660,jan-steen,Steen Jan,57726d8bedc2cb3880b49bce,1660.0,"['57726b51edc2cb3880ad74c8', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6ff8']",,,,['genre painting'],['Baroque'],"['oil', 'panel']",20.0,15.0,,"['Mauritshuis, Hague, Netherlands']",['mealtimes'],,867,https://uploads6.wikiart.org/00142/images/57726d8bedc2cb3880b49bce/jan-steen-008.jpg!HD.jpg,1200
57727689edc2cb3880d1de82,Old Man with Noose,not_detected_235988,kathe-kollwitz,Kollwitz Kathe,57726d87edc2cb3880b49398,1923.0,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6e58']",,,,['genre painting'],['Expressionism'],[],,,,[],['birth-and-death'],,523,https://uploads2.wikiart.org/images/kathe-kollwitz/not_detected_235988.jpg!HD.jpg,1200
57726e35edc2cb3880b625b6,Virgin of the Annunciation,virgin-of-the-annunciation-1473,antonello-da-messina,Messina Antonello da,57726d7cedc2cb3880b47b00,1473.0,"['57726b51edc2cb3880ad7570', '57726b4eedc2cb3880ad6ef8', '57726bcdedc2cb3880ae733e', '57726bcdedc2cb3880ae7496']",Italy,,,['religious painting'],['Early Renaissance'],"['oil', 'wood']",32.0,43.0,,"['Alte Pinakothek, Munich, Germany']","['Christianity', 'Annunciation', 'Virgin-Mary']",,485,https://uploads4.wikiart.org/images/antonello-da-messina/virgin-of-the-annunciation-1473.jpg,700
577281a0edc2cb3880f507cb,Pharaoh's Handmaidens,pharaoh-s-handmaidens-1883,john-collier,Collier John,57726dacedc2cb3880b4d556,1883.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e58']",,,,['genre painting'],['Romanticism'],[],,,,[],['female-nude'],,398,https://uploads3.wikiart.org/images/john-collier/pharaoh-s-handmaidens-1883(2).jpg,600
577277a3edc2cb3880d50b8a,Bad News,bad-news,james-tissot,Tissot James,57726d89edc2cb3880b49705,1872.0,"['57726b52edc2cb3880ad7828', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['genre painting'],['Realism'],"['oil', 'canvas']",,,,['Private Collection'],['domestic-settings'],,1445,https://uploads7.wikiart.org/images/james-tissot/bad-news.jpg!HD.jpg,1200
577274f1edc2cb3880ccf4b0,"How Sir Galahad, Sir Bors and Sir Percival Were Fed with the Sanct Grael; but Sir Percival’s Sister Died by the Way",how-sir-galahad-sir-bors-and-sir-percival-were-fed-with-the-sanc-grael0-but-sir-percival0s-1864,dante-gabriel-rossetti,Rossetti Dante Gabriel,57726d85edc2cb3880b48e32,1864.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e90', '57726bcdedc2cb3880ae7436']",,,,['literary painting'],['Romanticism'],['watercolor'],29.2,41.9,,"['Tate Modern, London, UK']","['knights-and-warriors', 'fictional-characters', 'Thomas-Malory-""Le-Morte-d\'Arthur""', 'Galahad', 'Bors', 'Percival']",,1786,https://uploads5.wikiart.org/images/dante-gabriel-rossetti/how-sir-galahad-sir-bors-and-sir-percival-were-fed-with-the-sanc-grael0-but-sir-percival0s-1864.jpg!HD.jpg,1200
5772717eedc2cb3880c1ae36,Mystic Marriage of Saint Catherine,mystic-marriage-of-saint-catherine-1531,parmigianino,Parmigianino ,57726d82edc2cb3880b486f0,1531.0,"['57726b51edc2cb3880ad7688', '57726b4eedc2cb3880ad6ef8', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6ff8']",,,,['religious painting'],['Mannerism (Late Renaissance)'],"['oil', 'panel']",57.2,74.2,,"['National Gallery, London, UK']","['Christianity', 'saints-and-apostles', 'Mythology', 'Lady']",,678,https://uploads4.wikiart.org/images/parmigianino/mystic-marriage-of-saint-catherine-1531.jpg,900
57727db8edc2cb3880e88667,The Poor Poet,the-poor-poet-1837,carl-spitzweg,Spitzweg Carl,57726d98edc2cb3880b4b3f3,1837.0,"['57726b51edc2cb3880ad74d0', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",Germany,,,['genre painting'],['Biedermeier'],"['oil', 'canvas']",37.6,44.9,,"['Neue Pinakothek, Munich, Germany']","['furniture-and-decoration', 'characters-and-emotions', 'fireplaces', 'Room']",,1535,https://uploads0.wikiart.org/00142/images/57726d98edc2cb3880b4b3f3/carl-spitzweg-der-arme-poet-neue-pinakothek.jpg!HD.jpg,1200
